Date,Power [kW],Power-1 [kW],Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [W/m2],Rainfall intensity [mm/h],Rain Day,Hour,DayOfWeek,Month,Season,Public Holiday
2018-05-29 15:00:00,270.580786,268.401904,16.13,55.43,0.0,0.0,1017.0,412.5,0.0,0.0,15,2,5,2,0
2018-05-29 16:00:00,262.965187,270.580786,16.67,56.91,0.0,0.0,1017.0,349.1,0.0,0.0,16,2,5,2,0
2018-05-29 17:00:00,265.8439245,262.965187,17.12,51.87,0.0,0.0,1017.0,716.0,0.0,0.0,17,2,5,2,0
2018-05-29 18:00:00,252.4927005,265.8439245,16.49,57.43,0.0,0.0,1016.0,223.0,0.0,0.0,18,2,5,2,0
2018-05-29 19:00:00,212.732474,252.4927005,15.55,64.35,0.0,0.0,1017.0,90.2,0.0,0.0,19,2,5,2,0
2018-05-29 20:00:00,110.688604,212.732474,14.47,72.9,0.0,0.0,1017.0,48.84,0.0,0.0,20,2,5,2,0
2018-05-29 21:00:00,71.32714,110.688604,14.14,69.99,0.0,0.0,1017.0,2.935,0.0,0.0,21,2,5,2,0
2018-05-29 22:00:00,55.746342,71.32714,14.26,71.7,0.0,0.0,1018.0,5.122,0.0,0.0,22,2,5,2,0
2018-05-29 23:00:00,52.4214275,55.746342,14.31,73.9,0.0,0.0,1018.0,1.551,0.0,0.0,23,2,5,2,0
2018-05-30 00:00:00,50.697244,52.4214275,13.97,78.7,0.0,0.0,1018.0,2.852,0.0,0.0,0,3,5,2,0
2018-05-30 01:00:00,46.87262,50.697244,14.11,76.0,0.0,0.0,1018.0,3.849,0.0,0.0,1,3,5,2,0
2018-05-30 02:00:00,45.7213435,46.87262,14.2,75.1,0.0,0.0,1017.0,2.548,0.0,0.0,2,3,5,2,0
2018-05-30 03:00:00,45.540644,45.7213435,14.16,75.0,0.0,0.0,1017.0,5.206,0.0,0.0,3,3,5,2,0
2018-05-30 04:00:00,44.470868,45.540644,14.27,75.5,0.0,0.0,1017.0,1.855,0.0,0.0,4,3,5,2,0
2018-05-30 05:00:00,49.888794,44.470868,14.38,74.5,0.0,0.0,1017.0,2.88,0.0,0.0,5,3,5,2,0
2018-05-30 06:00:00,52.3030005,49.888794,14.39,74.2,0.0,0.0,1017.0,1.301,0.0,0.0,6,3,5,2,0
2018-05-30 07:00:00,129.833137,52.3030005,14.43,74.1,0.0,0.0,1017.0,11.41,0.0,0.0,7,3,5,2,0
2018-05-30 08:00:00,190.9674705,129.833137,14.51,73.3,0.0,0.0,1017.0,89.7,0.0,0.0,8,3,5,2,0
2018-05-30 09:00:00,239.5426425,190.9674705,14.72,71.9,0.0,0.0,1018.0,172.2,0.0,0.0,9,3,5,2,0
2018-05-30 10:00:00,252.5726715,239.5426425,15.93,66.97,0.0,0.0,1018.0,423.4,0.0,0.0,10,3,5,2,0
2018-05-30 11:00:00,249.1828625,252.5726715,16.04,61.87,0.0,0.0,1018.0,378.5,0.0,0.0,11,3,5,2,0
2018-05-30 12:00:00,248.1860655,249.1828625,16.3,61.81,0.0,0.0,1019.0,357.6,0.0,0.0,12,3,5,2,0
2018-05-30 13:00:00,256.651848,248.1860655,17.3,56.48,0.0,0.0,1019.0,581.0,0.0,0.0,13,3,5,2,0
2018-05-30 14:00:00,268.0678175,256.651848,17.35,56.57,0.0,0.0,1019.0,515.2,0.0,0.0,14,3,5,2,0
2018-05-30 15:00:00,262.8443565,268.0678175,18.36,53.41,0.0,0.0,1018.0,1193.0,0.0,0.0,15,3,5,2,0
2018-05-30 16:00:00,269.5037995,262.8443565,18.14,54.0,0.0,0.0,1018.0,557.0,0.0,0.0,16,3,5,2,0
2018-05-30 17:00:00,258.4896515,269.5037995,18.01,52.72,0.0,0.0,1018.0,784.0,0.0,0.0,17,3,5,2,0
2018-05-30 18:00:00,252.178279,258.4896515,17.7,52.96,0.0,0.0,1018.0,520.0,0.0,0.0,18,3,5,2,0
2018-05-30 19:00:00,204.8518345,252.178279,16.8,57.74,0.0,0.0,1019.0,312.5,0.0,0.0,19,3,5,2,0
2018-05-30 20:00:00,120.7179725,204.8518345,15.79,60.46,0.0,0.0,1019.0,44.09,0.0,0.0,20,3,5,2,0
2018-05-30 21:00:00,81.4286135,120.7179725,15.13,64.18,0.0,0.0,1019.0,0.277,0.0,0.0,21,3,5,2,0
2018-05-30 22:00:00,61.362666,81.4286135,15.17,67.2,0.0,0.0,1020.0,2.713,0.0,0.0,22,3,5,2,0
2018-05-30 23:00:00,51.4517245,61.362666,15.21,70.0,0.0,0.0,1020.0,1.91,0.0,0.0,23,3,5,2,0
2018-05-31 00:00:00,46.927245,51.4517245,15.25,71.3,0.0,0.0,1020.0,2.27,0.0,0.0,0,4,5,2,1
2018-05-31 01:00:00,43.641005,46.927245,15.06,74.3,0.0,0.0,1020.0,1.744,0.0,0.0,1,4,5,2,1
2018-05-31 02:00:00,43.1627085,43.641005,14.66,76.3,0.0,0.0,1020.0,3.655,0.0,0.0,2,4,5,2,1
2018-05-31 03:00:00,42.5981045,43.1627085,14.36,74.2,0.0,0.0,1020.0,3.323,0.0,0.0,3,4,5,2,1
2018-05-31 04:00:00,41.8333545,42.5981045,13.91,78.5,0.0,0.0,1020.0,2.686,0.0,0.0,4,4,5,2,1
2018-05-31 05:00:00,42.456735,41.8333545,13.71,78.8,0.0,0.0,1019.0,2.686,0.0,0.0,5,4,5,2,1
2018-05-31 06:00:00,41.4841915,42.456735,13.69,79.4,0.0,0.0,1020.0,2.548,0.0,0.0,6,4,5,2,1
2018-05-31 07:00:00,97.738546,41.4841915,14.53,73.7,0.0,0.0,1020.0,91.6,0.0,0.0,7,4,5,2,1
2018-05-31 08:00:00,137.5245555,97.738546,15.05,67.44,0.0,0.0,1021.0,269.7,0.0,0.0,8,4,5,2,1
2018-05-31 09:00:00,155.909801,137.5245555,15.45,66.76,0.0,0.0,1021.0,492.6,0.0,0.0,9,4,5,2,1
2018-05-31 10:00:00,160.0536535,155.909801,15.95,65.69,0.0,0.0,1022.0,243.2,0.0,0.0,10,4,5,2,1
2018-05-31 11:00:00,160.6392335,160.0536535,17.76,58.15,0.0,0.0,1022.0,301.2,0.0,0.0,11,4,5,2,1
2018-05-31 12:00:00,164.4415705,160.6392335,16.68,65.06,0.0,0.0,1022.0,316.9,0.0,0.0,12,4,5,2,1
2018-05-31 13:00:00,164.064221,164.4415705,17.82,54.82,0.0,0.0,1021.0,670.2,0.0,0.0,13,4,5,2,1
2018-05-31 14:00:00,160.669168,164.064221,18.09,59.69,0.0,0.0,1021.0,1037.0,0.0,0.0,14,4,5,2,1
2018-05-31 15:00:00,166.119869,160.669168,18.64,54.26,0.0,0.0,1021.0,935.0,0.0,0.0,15,4,5,2,1
2018-05-31 16:00:00,165.8622575,166.119869,19.13,47.33,0.0,0.0,1021.0,917.0,0.0,0.0,16,4,5,2,1
2018-05-31 17:00:00,169.2839675,165.8622575,18.7,48.75,0.0,0.0,1021.0,739.0,0.0,0.0,17,4,5,2,1
2018-05-31 18:00:00,164.2558455,169.2839675,18.07,50.54,0.0,0.0,1021.0,525.7,0.0,0.0,18,4,5,2,1
2018-05-31 19:00:00,138.786393,164.2558455,17.36,47.39,0.0,0.0,1021.0,326.6,0.0,0.0,19,4,5,2,1
2018-05-31 20:00:00,81.9897215,138.786393,16.07,52.31,0.0,0.0,1022.0,117.7,0.0,0.0,20,4,5,2,1
2018-05-31 21:00:00,58.817578,81.9897215,14.77,57.77,0.0,0.0,1022.0,2.159,0.0,0.0,21,4,5,2,1
2018-05-31 22:00:00,55.0119635,58.817578,13.74,65.2,0.0,0.0,1022.0,0.858,0.0,0.0,22,4,5,2,1
2018-05-31 23:00:00,52.093022,55.0119635,13.76,68.84,0.0,0.0,1023.0,2.548,0.0,0.0,23,4,5,2,1
2018-06-01 00:00:00,47.8263725,52.093022,13.66,69.22,0.0,0.0,1023.0,2.382,0.0,0.0,0,5,6,3,0
2018-06-01 01:00:00,45.2100535,47.8263725,13.51,69.82,0.0,0.0,1023.0,2.603,0.0,0.0,1,5,6,3,0
2018-06-01 02:00:00,44.147488,45.2100535,13.09,72.4,0.0,0.0,1022.0,4.431,0.0,0.0,2,5,6,3,0
2018-06-01 03:00:00,44.1896585,44.147488,13.0,72.5,0.0,0.0,1022.0,3.102,0.0,0.0,3,5,6,3,0
2018-06-01 04:00:00,43.630954,44.1896585,13.03,71.8,0.0,0.0,1022.0,2.825,0.0,0.0,4,5,6,3,0
2018-06-01 05:00:00,51.5797655,43.630954,12.9,67.98,0.0,0.0,1022.0,2.603,0.0,0.0,5,5,6,3,0
2018-06-01 06:00:00,51.14648,51.5797655,12.55,69.38,0.0,0.0,1022.0,4.404,0.0,0.0,6,5,6,3,0
2018-06-01 07:00:00,129.036923,51.14648,12.95,66.4,0.0,0.0,1022.0,94.3,0.0,0.0,7,5,6,3,0
2018-06-01 08:00:00,186.661491,129.036923,13.3,63.14,0.0,0.0,1022.0,275.4,0.0,0.0,8,5,6,3,0
2018-06-01 09:00:00,211.4601485,186.661491,14.07,57.5,0.0,0.0,1022.0,497.3,0.0,0.0,9,5,6,3,0
2018-06-01 10:00:00,233.3691435,211.4601485,15.36,53.34,0.0,0.0,1022.0,748.0,0.0,0.0,10,5,6,3,0
2018-06-01 11:00:00,245.929616,233.3691435,15.38,52.38,0.0,0.0,1022.0,268.0,0.0,0.0,11,5,6,3,0
2018-06-01 12:00:00,236.490416,245.929616,15.01,58.33,0.0,0.0,1022.0,243.4,0.0,0.0,12,5,6,3,0
2018-06-01 13:00:00,241.62604,236.490416,16.03,55.44,0.0,0.0,1022.0,1185.0,0.0,0.0,13,5,6,3,0
2018-06-01 14:00:00,250.385268,241.62604,17.02,48.03,0.0,0.0,1021.0,314.8,0.0,0.0,14,5,6,3,0
2018-06-01 15:00:00,246.588612,250.385268,16.92,48.4,0.0,0.0,1021.0,324.4,0.0,0.0,15,5,6,3,0
2018-06-01 16:00:00,245.0160675,246.588612,16.55,47.74,0.0,0.0,1021.0,640.1,0.0,0.0,16,5,6,3,0
2018-06-01 17:00:00,234.8462035,245.0160675,16.98,47.49,0.0,0.0,1021.0,552.4,0.0,0.0,17,5,6,3,0
2018-06-01 18:00:00,218.857466,234.8462035,16.25,47.54,0.0,0.0,1021.0,524.9,0.0,0.0,18,5,6,3,0
2018-06-01 19:00:00,206.2777655,218.857466,15.54,60.18,2.537,8.3,1021.0,234.4,0.0,0.0,19,5,6,3,0
2018-06-01 20:00:00,175.2761115,206.2777655,14.97,60.47,0.0,0.0,1021.0,62.12,0.0,0.0,20,5,6,3,0
2018-06-01 21:00:00,122.2632045,175.2761115,14.18,68.91,0.0,0.0,1021.0,5.316,0.0,0.0,21,5,6,3,0
2018-06-01 22:00:00,74.7752885,122.2632045,14.24,69.87,0.0,0.0,1022.0,5.178,0.0,0.0,22,5,6,3,0
2018-06-01 23:00:00,47.9710195,74.7752885,14.23,70.6,0.0,0.0,1022.0,1.191,0.0,0.0,23,5,6,3,0
2018-06-02 00:00:00,45.5517875,47.9710195,14.32,72.1,0.0,0.0,1022.0,5.76,0.0,0.0,0,6,6,3,0
2018-06-02 01:00:00,45.0623475,45.5517875,14.19,73.1,0.0,0.0,1022.0,4.181,0.0,0.0,1,6,6,3,0
2018-06-02 02:00:00,43.852513,45.0623475,14.0,72.3,0.0,0.0,1021.0,6.286,0.0,0.0,2,6,6,3,0
2018-06-02 03:00:00,43.4052435,43.852513,13.99,73.4,0.0,0.0,1020.0,5.76,0.0,0.0,3,6,6,3,0
2018-06-02 04:00:00,42.3595025,43.4052435,14.2,73.2,0.0,0.0,1020.0,6.591,0.0,0.0,4,6,6,3,0
2018-06-02 05:00:00,41.691548,42.3595025,14.21,73.5,0.0,0.0,1019.0,5.123,0.0,0.0,5,6,6,3,0
2018-06-02 06:00:00,41.677127,41.691548,14.05,74.0,0.0,0.0,1019.0,5.926,0.0,0.0,6,6,6,3,0
2018-06-02 07:00:00,47.0633705,41.677127,14.35,72.8,0.0,0.0,1019.0,33.87,0.0,0.0,7,6,6,3,0
2018-06-02 08:00:00,109.081755,47.0633705,14.76,71.0,0.0,0.0,1020.0,290.9,0.0,0.0,8,6,6,3,0
2018-06-02 09:00:00,145.824715,109.081755,15.38,65.88,0.0,0.0,1020.0,404.8,0.0,0.0,9,6,6,3,0
2018-06-02 10:00:00,135.9220765,145.824715,15.52,65.45,0.0,0.0,1020.0,205.1,0.0,0.0,10,6,6,3,0
2018-06-02 11:00:00,125.311061,135.9220765,16.56,60.36,0.0,0.0,1020.0,638.7,0.0,0.0,11,6,6,3,0
2018-06-02 12:00:00,95.05624,125.311061,17.09,58.24,0.0,0.0,1020.0,993.0,0.0,0.0,12,6,6,3,0
2018-06-02 13:00:00,97.264838,95.05624,17.78,56.78,0.0,0.0,1020.0,953.0,0.0,0.0,13,6,6,3,0
2018-06-02 14:00:00,55.600384,97.264838,17.47,58.09,0.0,0.0,1020.0,1103.0,0.0,0.0,14,6,6,3,0
2018-06-02 15:00:00,55.263894,55.600384,17.7,58.32,0.0,0.0,1020.0,971.0,0.0,0.0,15,6,6,3,0
2018-06-02 16:00:00,58.707017,55.263894,18.31,56.2,0.0,0.0,1019.0,842.0,0.0,0.0,16,6,6,3,0
2018-06-02 17:00:00,59.6769385,58.707017,17.64,57.69,0.0,0.0,1019.0,693.8,0.0,0.0,17,6,6,3,0
2018-06-02 18:00:00,58.187424,59.6769385,16.93,60.3,0.0,0.0,1019.0,528.6,0.0,0.0,18,6,6,3,0
2018-06-02 19:00:00,56.9714715,58.187424,15.68,62.87,0.0,0.0,1019.0,169.7,0.0,0.0,19,6,6,3,0
2018-06-02 20:00:00,57.508763,56.9714715,14.85,66.26,0.0,0.0,1020.0,190.0,0.0,0.0,20,6,6,3,0
2018-06-02 21:00:00,51.015817,57.508763,14.07,69.35,0.0,0.0,1020.0,10.35,0.0,0.0,21,6,6,3,0
2018-06-02 22:00:00,50.4024875,51.015817,13.88,70.6,0.0,0.0,1020.0,6.534,0.0,0.0,22,6,6,3,0
2018-06-02 23:00:00,47.429795,50.4024875,13.63,72.7,0.0,0.0,1021.0,6.812,0.0,0.0,23,6,6,3,0
2018-06-03 00:00:00,45.7549925,47.429795,13.66,78.0,0.0,0.0,1020.0,5.095,0.0,0.0,0,7,6,3,0
2018-06-03 01:00:00,44.485289,45.7549925,13.97,78.2,0.0,0.0,1020.0,4.818,0.0,0.0,1,7,6,3,0
2018-06-03 02:00:00,43.2016015,44.485289,14.19,80.5,0.0,0.0,1020.0,11.69,0.0,0.0,2,7,6,3,0
2018-06-03 03:00:00,42.6828825,43.2016015,14.24,83.3,0.0,0.0,1019.0,10.44,0.0,0.0,3,7,6,3,0
2018-06-03 04:00:00,41.292567,42.6828825,14.56,84.0,0.0,0.0,1019.0,3.35,0.0,0.0,4,7,6,3,0
2018-06-03 05:00:00,41.4081535,41.292567,14.59,85.5,0.0,0.0,1018.0,8.94,0.0,0.0,5,7,6,3,0
2018-06-03 06:00:00,41.5139075,41.4081535,14.82,85.8,0.0,0.0,1018.0,6.091,0.0,0.0,6,7,6,3,0
2018-06-03 07:00:00,45.9424655,41.5139075,14.9,83.2,0.0,0.0,1018.0,22.43,0.0,0.0,7,7,6,3,0
2018-06-03 08:00:00,45.72331,45.9424655,14.59,80.4,0.0,0.0,1019.0,145.1,0.0,0.0,8,7,6,3,0
2018-06-03 09:00:00,46.2435585,45.72331,14.11,77.7,0.0,0.0,1020.0,149.8,0.0,0.0,9,7,6,3,0
2018-06-03 10:00:00,46.887041,46.2435585,14.35,72.8,0.0,0.0,1019.0,375.1,0.0,0.0,10,7,6,3,0
2018-06-03 11:00:00,47.788135,46.887041,14.37,73.4,0.0,0.0,1020.0,409.8,0.0,0.0,11,7,6,3,0
2018-06-03 12:00:00,47.622512,47.788135,15.26,62.97,0.0,0.0,1020.0,591.7,0.0,0.0,12,7,6,3,0
2018-06-03 13:00:00,47.8893005,47.622512,16.61,51.78,0.0,0.0,1020.0,1164.0,0.0,0.0,13,7,6,3,0
2018-06-03 14:00:00,49.0464765,47.8893005,15.85,54.33,0.0,0.0,1020.0,620.1,0.0,0.0,14,7,6,3,0
2018-06-03 15:00:00,48.3210565,49.0464765,16.09,54.11,0.0,0.0,1019.0,345.1,0.0,0.0,15,7,6,3,0
2018-06-03 16:00:00,49.135843,48.3210565,16.29,53.44,0.0,0.0,1020.0,402.8,0.0,0.0,16,7,6,3,0
2018-06-03 17:00:00,49.0106425,49.135843,16.14,55.43,0.0,0.0,1020.0,873.0,0.0,0.0,17,7,6,3,0
2018-06-03 18:00:00,50.0362815,49.0106425,16.06,55.91,0.0,0.0,1020.0,566.9,0.0,0.0,18,7,6,3,0
2018-06-03 19:00:00,51.378964,50.0362815,15.21,60.62,0.0,0.0,1020.0,188.1,0.0,0.0,19,7,6,3,0
2018-06-03 20:00:00,53.833156,51.378964,14.49,64.63,0.0,0.0,1020.0,31.7,0.0,0.0,20,7,6,3,0
2018-06-03 21:00:00,49.5254285,53.833156,14.4,67.06,0.0,0.0,1020.0,4.541,0.0,0.0,21,7,6,3,0
2018-06-03 22:00:00,48.3586385,49.5254285,14.1,69.99,0.0,0.0,1020.0,4.818,0.0,0.0,22,7,6,3,0
2018-06-03 23:00:00,46.48369,48.3586385,13.78,76.2,0.0,0.0,1020.0,13.07,0.0,0.0,23,7,6,3,0
2018-06-04 00:00:00,43.746322,46.48369,14.07,75.0,0.0,0.0,1021.0,7.73,0.0,0.0,0,1,6,3,0
2018-06-04 01:00:00,42.1925685,43.746322,14.2,75.8,0.0,0.0,1020.0,20.52,0.0,0.0,1,1,6,3,0
2018-06-04 02:00:00,41.6825895,42.1925685,14.03,77.0,0.0,0.0,1020.0,17.25,0.0,0.0,2,1,6,3,0
2018-06-04 03:00:00,41.5956265,41.6825895,13.43,80.4,0.0,0.0,1020.0,5.51,0.0,0.0,3,1,6,3,0
2018-06-04 04:00:00,40.913688,41.5956265,13.33,80.1,0.0,0.0,1019.0,14.37,0.0,0.0,4,1,6,3,0
2018-06-04 05:00:00,49.941234,40.913688,13.68,76.8,0.0,0.0,1019.0,10.44,0.0,0.0,5,1,6,3,0
2018-06-04 06:00:00,47.9697085,49.941234,13.95,77.4,0.0,0.0,1019.0,22.76,0.0,0.0,6,1,6,3,0
2018-06-04 07:00:00,132.092427,47.9697085,13.24,82.8,0.0,0.0,1019.0,40.6,0.0,0.0,7,1,6,3,0
2018-06-04 08:00:00,177.2959255,132.092427,13.56,78.1,0.0,0.0,1019.0,114.2,0.0,0.0,8,1,6,3,0
2018-06-04 09:00:00,213.388848,177.2959255,14.51,74.2,0.0,0.0,1019.0,54.11,0.0,0.0,9,1,6,3,0
2018-06-04 10:00:00,224.3276135,213.388848,13.75,81.8,0.0,0.0,1020.0,169.9,0.0,0.0,10,1,6,3,0
2018-06-04 11:00:00,233.6077455,224.3276135,15.17,68.11,0.0,0.0,1020.0,528.2,0.0,0.0,11,1,6,3,0
2018-06-04 12:00:00,234.662882,233.6077455,15.51,63.07,0.0,0.0,1020.0,353.0,0.0,0.0,12,1,6,3,0
2018-06-04 13:00:00,235.967327,234.662882,16.8,57.68,0.0,0.0,1020.0,1198.0,0.0,0.0,13,1,6,3,0
2018-06-04 14:00:00,247.6454965,235.967327,16.45,59.12,0.0,0.0,1019.0,512.7,0.0,0.0,14,1,6,3,0
2018-06-04 15:00:00,253.8338535,247.6454965,16.87,57.29,0.0,0.0,1019.0,398.8,0.0,0.0,15,1,6,3,0
2018-06-04 16:00:00,245.51534,253.8338535,16.18,58.4,0.0,0.0,1019.0,413.8,0.0,0.0,16,1,6,3,0
2018-06-04 17:00:00,235.4335315,245.51534,15.46,65.33,0.0,0.0,1019.0,333.2,0.0,0.0,17,1,6,3,0
2018-06-04 18:00:00,223.666651,235.4335315,14.71,70.5,0.0,0.0,1019.0,520.7,0.0,0.0,18,1,6,3,0
2018-06-04 19:00:00,185.653332,223.666651,15.02,66.69,0.0,0.0,1019.0,218.1,0.0,0.0,19,1,6,3,0
2018-06-04 20:00:00,98.968264,185.653332,14.85,67.99,0.0,0.0,1019.0,84.8,0.0,0.0,20,1,6,3,0
2018-06-04 21:00:00,64.700035,98.968264,14.47,71.1,0.0,0.0,1019.0,6.617,0.0,0.0,21,1,6,3,0
2018-06-04 22:00:00,52.6106485,64.700035,14.39,72.3,0.0,0.0,1020.0,4.209,0.0,0.0,22,1,6,3,0
2018-06-04 23:00:00,47.591048,52.6106485,14.08,75.3,0.0,0.0,1020.0,3.877,0.0,0.0,23,1,6,3,0
2018-06-05 00:00:00,47.083254,47.591048,14.28,76.0,0.0,0.0,1019.0,2.991,0.0,0.0,0,2,6,3,0
2018-06-05 01:00:00,44.961619,47.083254,14.35,76.1,0.0,0.0,1019.0,6.341,0.0,0.0,1,2,6,3,0
2018-06-05 02:00:00,43.8536055,44.961619,14.04,79.1,0.0,0.0,1019.0,1.163,0.0,0.0,2,2,6,3,0
2018-06-05 03:00:00,42.1597935,43.8536055,13.98,76.6,0.0,0.0,1018.0,3.24,0.0,0.0,3,2,6,3,0
2018-06-05 04:00:00,41.5571705,42.1597935,13.76,79.3,0.0,0.0,1018.0,0.083,0.0,0.0,4,2,6,3,0
2018-06-05 05:00:00,49.3536875,41.5571705,13.44,78.1,0.0,0.0,1018.0,4.708,0.0,0.0,5,2,6,3,0
2018-06-05 06:00:00,47.986533,49.3536875,13.22,77.1,0.0,0.0,1018.0,5.345,0.0,0.0,6,2,6,3,0
2018-06-05 07:00:00,124.6120795,47.986533,13.57,76.2,0.0,0.0,1018.0,97.6,0.0,0.0,7,2,6,3,0
2018-06-05 08:00:00,186.3191015,124.6120795,14.04,70.6,0.0,0.0,1018.0,284.1,0.0,0.0,8,2,6,3,0
2018-06-05 09:00:00,210.843323,186.3191015,14.57,67.29,0.0,0.0,1018.0,288.5,0.0,0.0,9,2,6,3,0
2018-06-05 10:00:00,226.7940415,210.843323,16.6,58.04,0.0,0.0,1018.0,812.0,0.0,0.0,10,2,6,3,0
2018-06-05 11:00:00,231.7229645,226.7940415,16.43,54.86,0.0,0.0,1018.0,394.8,0.0,0.0,11,2,6,3,0
2018-06-05 12:00:00,234.246858,231.7229645,16.7,52.26,0.0,0.0,1018.0,922.0,0.0,0.0,12,2,6,3,0
2018-06-05 13:00:00,229.730463,234.246858,17.17,48.81,0.0,0.0,1018.0,1247.0,0.0,0.0,13,2,6,3,0
2018-06-05 14:00:00,240.876148,229.730463,17.26,51.29,0.0,0.0,1018.0,493.3,0.0,0.0,14,2,6,3,0
2018-06-05 15:00:00,246.954381,240.876148,17.69,47.92,0.0,0.0,1017.0,510.0,0.0,0.0,15,2,6,3,0
2018-06-05 16:00:00,249.6404015,246.954381,17.38,50.32,0.0,0.0,1017.0,265.4,0.0,0.0,16,2,6,3,0
2018-06-05 17:00:00,247.8159265,249.6404015,18.07,48.4,0.0,0.0,1017.0,719.0,0.0,0.0,17,2,6,3,0
2018-06-05 18:00:00,229.7542795,247.8159265,16.96,54.56,0.0,0.0,1017.0,536.4,0.0,0.0,18,2,6,3,0
2018-06-05 19:00:00,192.034406,229.7542795,15.72,61.73,0.0,0.0,1018.0,70.3,0.0,0.0,19,2,6,3,0
2018-06-05 20:00:00,110.6223985,192.034406,15.29,67.23,0.0,0.0,1018.0,23.09,0.0,0.0,20,2,6,3,0
2018-06-05 21:00:00,68.9846015,110.6223985,14.76,73.9,0.0,0.0,1018.0,4.375,0.0,0.0,21,2,6,3,0
2018-06-05 22:00:00,54.5251455,68.9846015,14.51,72.7,0.0,0.0,1019.0,6.23,0.0,0.0,22,2,6,3,0
2018-06-05 23:00:00,52.729731,54.5251455,14.71,72.7,0.0,0.0,1019.0,1.024,0.0,0.0,23,2,6,3,0
2018-06-06 00:00:00,50.608533,52.729731,14.59,71.5,0.0,0.0,1019.0,3.129,0.0,0.0,0,3,6,3,0
2018-06-06 01:00:00,50.2840605,50.608533,14.4,77.0,0.0,0.0,1018.0,1.661,0.0,0.0,1,3,6,3,0
2018-06-06 02:00:00,46.2619125,50.2840605,14.59,76.1,0.0,0.0,1018.0,5.04,0.0,0.0,2,3,6,3,0
2018-06-06 03:00:00,46.469706,46.2619125,14.65,75.4,0.0,0.0,1018.0,3.267,0.0,0.0,3,3,6,3,0
2018-06-06 04:00:00,44.9963605,46.469706,14.49,76.3,0.0,0.0,1018.0,2.353,0.0,0.0,4,3,6,3,0
2018-06-06 05:00:00,52.604749,44.9963605,14.73,76.3,0.0,0.0,1018.0,3.932,0.0,0.0,5,3,6,3,0
2018-06-06 06:00:00,51.665199,52.604749,13.84,81.7,0.0,0.0,1018.0,3.738,0.0,0.0,6,3,6,3,0
2018-06-06 07:00:00,125.36219,51.665199,13.92,85.3,0.0,0.0,1018.0,10.08,0.0,0.0,7,3,6,3,0
2018-06-06 08:00:00,182.744223,125.36219,14.47,83.7,0.0,0.0,1018.0,56.38,0.0,0.0,8,3,6,3,0
2018-06-06 09:00:00,205.5339915,182.744223,14.74,83.2,0.0,0.0,1018.0,138.5,0.0,0.0,9,3,6,3,0
2018-06-06 10:00:00,228.1850125,205.5339915,15.75,75.8,0.0,0.0,1018.0,347.3,0.0,0.0,10,3,6,3,0
2018-06-06 11:00:00,242.448911,228.1850125,16.18,67.75,0.0,0.0,1019.0,364.6,0.0,0.0,11,3,6,3,0
2018-06-06 12:00:00,231.792229,242.448911,16.57,68.08,0.0,0.0,1019.0,582.7,0.0,0.0,12,3,6,3,0
2018-06-06 13:00:00,232.0677575,231.792229,17.39,60.7,0.0,0.0,1019.0,335.2,0.0,0.0,13,3,6,3,0
2018-06-06 14:00:00,243.8588915,232.0677575,15.9,70.7,0.0,0.0,1019.0,206.6,0.0,0.0,14,3,6,3,0
2018-06-06 15:00:00,243.1120585,243.8588915,17.06,64.81,0.0,0.0,1019.0,306.0,0.0,0.0,15,3,6,3,0
2018-06-06 16:00:00,251.1567915,243.1120585,17.39,62.57,0.0,0.0,1019.0,381.0,0.0,0.0,16,3,6,3,0
2018-06-06 17:00:00,247.6747755,251.1567915,17.87,58.46,0.0,0.0,1019.0,395.1,0.0,0.0,17,3,6,3,0
2018-06-06 18:00:00,230.268847,247.6747755,17.43,61.64,0.0,0.0,1019.0,374.6,0.0,0.0,18,3,6,3,0
2018-06-06 19:00:00,201.2199275,230.268847,16.36,67.52,0.0,0.0,1019.0,39.72,0.0,0.0,19,3,6,3,0
2018-06-06 20:00:00,106.801489,201.2199275,15.52,72.3,0.0,0.0,1020.0,27.93,0.0,0.0,20,3,6,3,0
2018-06-06 21:00:00,65.028222,106.801489,15.21,71.2,0.0,0.0,1021.0,1.301,0.0,0.0,21,3,6,3,0
2018-06-06 22:00:00,52.3720465,65.028222,15.12,71.6,0.0,0.0,1021.0,6.147,0.0,0.0,22,3,6,3,0
2018-06-06 23:00:00,49.714868,52.3720465,14.8,78.2,0.0,0.0,1021.0,3.932,0.0,0.0,23,3,6,3,0
2018-06-07 00:00:00,47.1328535,49.714868,14.69,76.9,0.0,0.0,1021.0,3.156,0.0,0.0,0,4,6,3,0
2018-06-07 01:00:00,46.8160285,47.1328535,14.66,75.8,0.0,0.0,1021.0,1.91,0.0,0.0,1,4,6,3,0
2018-06-07 02:00:00,46.1823785,46.8160285,14.53,77.3,0.0,0.0,1020.0,4.651,0.0,0.0,2,4,6,3,0
2018-06-07 03:00:00,42.46329,46.1823785,14.46,80.4,0.0,0.0,1020.0,3.212,0.0,0.0,3,4,6,3,0
2018-06-07 04:00:00,42.9061895,42.46329,14.48,79.2,0.0,0.0,1019.0,1.44,0.0,0.0,4,4,6,3,0
